ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY,CAR_TYPE_Panel Truck,CAR_TYPE_Pickup,CAR_TYPE_SUV,CAR_TYPE_Sports Car,CAR_TYPE_Van
93123152,0,2054-11-10,0.01882132201411459,0,-0.11489533725140934,0.37227933890682857,0,0.8952850169890334,1,1,1.0,2.0,-1.790644002240919,0,-0.24321673841777336,4,0,-0.46196555017847774,0,0,3,-0.3198604734417601,-1.3032088216005486,0,1,False,False,False,False,False
63786317,0,2051-09-16,0.36752354875403037,0,1.1143191418175642,1.537015620944763,0,1.537141022653183,1,1,3.0,2.0,1.5490689846730687,0,0.5849003208263958,7,1,-0.31001410192250756,2,0,3,-0.3198604734417601,0.8390437084760367,0,1,False,False,False,False,True
832635567,2,2060-08-23,-0.678583131465717,2,-0.8524240246927934,0.025713840469968517,0,0.30749836144252046,1,0,3.0,6.0,-0.08928078249228359,1,0.39151481845275743,13,0,-0.09760269535519435,1,0,2,-0.3198604734417601,1.1960857968221341,0,1,False,False,False,False,False
750533249,0,2067-05-10,-1.4922216605255205,1,0.37679045437618003,-1.2060628446342236,0,-0.0939012092592313,1,0,1.0,3.0,-0.7824287609083942,1,-1.0559104140370512,1,0,0.020225518853843553,1,0,6,-0.3198604734417601,-1.3032088216005486,0,1,False,False,True,False,False
29706144,0,1971-11-09,-1.9571579628454083,3,0.13094755856238535,-0.015447681363165407,1,-0.011083799742596004,0,0,2.0,2.0,0.22578648042413033,0,-0.00237467104446916,1,0,0.4114976354255467,2,0,0,0.9080171919077793,-0.053561512389207235,1,1,False,False,True,False,False
848764796,0,2054-07-31,0.01882132201411459,0,0.13094755856238535,-0.06061130582289623,0,-1.1184053847478124,0,1,3.0,6.0,1.0449613640068065,1,0.004743813705480718,1,0,-0.46196555017847774,0,0,3,-0.3198604734417601,1.5531278851682317,0,0,False,False,False,False,False
787625629,0,2048-09-04,0.7162257754939462,1,0.13094755856238535,0.16866977574333136,0,0.4541517951232789,1,1,2.0,4.0,1.5490689846730687,0,1.7001295983185434,1,1,-0.46196555017847774,0,0,2,-0.3198604734417601,-1.3032088216005486,0,1,True,False,False,False,False
644129356,0,2032-02-09,2.5759709847734973,0,0.6226333501899747,-0.2652991557044403,0,0.34122175165483914,1,1,2.0,4.0,-0.02626732990900081,1,0.24914512345375986,4,1,-0.46196555017847774,0,1,0,0.2015960187025462,0.8390437084760367,1,1,False,False,True,False,False
110040093,0,2063-10-13,-1.027285358205633,0,-0.36073823306520403,-0.8847956115053853,0,-0.32317273257812534,1,1,0.0,3.0,-1.4125632867412221,1,0.2728734059535928,12,1,-0.34310676849822375,2,0,1,-0.3198604734417601,-0.4106036007353048,0,1,False,False,False,False,False
707481422,0,2039-08-26,1.7623324557136937,0,0.6226333501899747,-1.0349885095594855,0,-0.24917139461051627,1,1,1.0,0.0,-1.2235229289913738,0,-0.8696433964133626,1,0,-0.034852587107815566,1,0,2,0.9619828597230382,-1.3032088216005486,1,1,False,False,False,False,False
179487091,0,2049-06-14,0.5999916999139743,0,-1.098266920506588,-0.5360735396324317,0,-1.1184053847478124,0,1,2.0,5.0,0.09975957525756476,0,2.0750364618159036,3,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-0.053561512389207235,0,1,True,False,False,False,False
428743100,0,2065-05-28,-1.2597535093655767,1,0.13094755856238535,1.17655681287153,0,1.1497935033856617,1,0,4.0,7.0,-0.9084556660749598,1,0.5077834027019388,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,1.9101699735143294,0,1,False,True,False,False,False
181012623,0,2063-02-13,-1.027285358205633,0,0.37679045437618003,0.08827520639972421,0,0.3940491856064391,1,1,2.0,3.0,1.8011227950061999,1,0.14118143807952005,1,1,-0.46196555017847774,0,0,0,-0.3198604734417601,0.3034805759568903,0,0,False,False,False,False,False
793412772,0,1977-10-12,-2.65456241632524,0,-2.573324295389356,-1.2060628446342236,0,-1.1184053847478124,0,0,1.0,1.0,1.8641362475894827,1,-0.2538944655426982,4,0,2.7884442540370222,2,1,2,0.8730982303802588,-1.3032088216005486,1,1,False,False,True,False,False
588766853,0,2066-03-09,-1.3759875849455487,3,0.8684762460037694,-1.0690582225931577,0,-1.1184053847478124,1,1,0.0,3.0,-1.5385901919077876,0,1.3382732901960912,10,1,0.9078876340612895,4,0,2,-0.3198604734417601,-1.3032088216005486,0,1,True,False,False,False,False
822927578,0,2064-04-05,-1.1435194337856047,0,-0.11489533725140934,-0.12785907171954777,0,-1.1184053847478124,0,1,1.0,4.0,0.09975957525756476,1,-0.6477839550399248,6,1,4.303950974208662,2,1,5,-0.3198604734417601,-0.053561512389207235,0,1,False,True,False,False,False
860632840,2,2060-04-20,-0.678583131465717,3,0.37679045437618003,-0.38451204689773344,0,0.2895595723775453,1,0,1.0,2.0,0.5408537433405443,0,-0.7474427415392231,13,0,-0.3224954190739023,2,0,3,-0.0062247099036667804,0.3034805759568903,1,1,False,False,False,True,False
8572067,0,2062-08-13,-0.9110512826256609,0,1.3601620376313588,-0.5342694830080071,0,0.15652121962815266,1,0,1.0,2.0,0.4778402907572615,0,-0.3464347672920466,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,0,False,False,True,False,False
552573155,0,2049-03-19,0.5999916999139743,0,0.13094755856238535,-0.010222138037246139,0,0.6423710896204029,1,0,2.0,4.0,0.16277302784084755,1,-0.1364394671685252,10,0,-0.46196555017847774,0,0,0,-0.3198604734417601,0.4820016201299391,0,1,False,False,False,True,False
289235850,0,2042-06-22,1.4136302289737779,0,-2.573324295389356,-1.2060628446342236,0,-0.15809754243448856,1,0,4.0,1.0,-1.790644002240919,0,0.9289604170739733,11,0,-0.46196555017847774,0,0,2,-0.3198604734417601,-0.053561512389207235,0,1,False,True,False,False,False
836216326,0,2051-02-02,0.36752354875403037,0,0.37679045437618003,-0.1785592837507883,0,0.5597453338330942,1,0,2.0,4.0,-0.5933884031585459,1,0.07711507532997115,11,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,1,False,False,True,False,False
89157630,0,2047-04-20,0.8324598510739182,0,-0.11489533725140934,0.5337320386513025,0,-1.1184053847478124,0,1,3.0,2.0,0.6038671959238271,0,0.9479430430738396,6,1,-0.46196555017847774,0,0,5,2.171025448854703,0.12495953178384155,1,1,True,False,False,False,False
305828804,0,2059-11-16,-0.5623490558857451,3,0.6226333501899747,-0.28472905291232264,0,0.246974113721162,1,0,1.0,3.0,0.8559210062569582,1,-0.3796543627918127,1,0,-0.46196555017847774,0,0,1,0.3687837738949171,-0.4106036007353048,1,0,False,False,True,False,False
828461789,0,2058-06-11,-0.4461149803057732,0,-0.11489533725140934,0.6595390678511128,0,0.8642601112856341,1,1,2.0,2.0,0.3518133855906959,0,-0.12576174004360038,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,0.4820016201299391,0,0,False,False,False,False,False
503472799,0,2062-11-26,-1.027285358205633,0,0.37679045437618003,-0.2734070423728309,0,-0.20178692657179342,1,1,1.0,2.0,0.16277302784084755,0,-0.10440628579375075,4,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,0,False,False,False,False,False
918080488,0,2059-12-27,-0.678583131465717,0,0.37679045437618003,0.27336726880907103,0,0.8703010368340103,1,0,2.0,2.0,0.03674612267428198,0,1.664537174568794,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,0.6605226643029879,0,0,False,True,False,False,False
309208296,0,2064-03-05,-1.1435194337856047,1,-2.573324295389356,-1.2060628446342236,0,-0.3535766801985063,1,0,1.0,1.0,0.6668806485071098,1,0.14355426632950335,4,0,0.8380380610121999,1,0,2,-0.3198604734417601,-1.3032088216005486,0,1,False,False,True,False,False
142342235,0,2054-02-17,0.01882132201411459,3,0.13094755856238535,3.088898307327589,1,2.6249829226096377,0,0,4.0,6.0,0.5408537433405443,1,1.4070853094456066,4,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-0.5891246449083536,0,1,False,True,False,False,False
977030584,0,2049-09-28,0.5999916999139743,0,0.37679045437618003,-0.4466586871667019,0,0.06412112364518446,0,1,2.0,5.0,-0.5303749505752631,1,0.7770994090750425,4,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-0.053561512389207235,0,1,False,False,False,False,False
681097688,0,1974-04-19,-2.3058601895853243,1,0.13094755856238535,0.12358909641575799,0,0.3906147507769054,1,1,4.0,2.0,0.5408537433405443,1,0.009489470205447303,1,1,2.7861541041009867,2,1,0,-0.3198604734417601,2.088691017687378,0,1,False,False,False,False,False
153093512,0,2034-06-07,2.3435028336135533,0,0.37679045437618003,-1.2060628446342236,0,0.3182079718372941,1,1,2.0,2.0,1.0449613640068065,0,0.3808370913278326,4,1,-0.07756388341488178,4,0,4,-0.3198604734417601,0.3034805759568903,0,1,False,False,False,False,False
101209161,0,2061-01-25,-0.7948172070456889,0,0.37679045437618003,0.3214547091773519,0,-1.1184053847478124,0,0,2.0,2.0,0.6038671959238271,0,-0.2028786581680574,4,0,-0.46196555017847774,0,0,1,-0.3198604734417601,0.8390437084760367,0,0,False,False,True,False,False
671380948,0,2063-04-25,-1.027285358205633,0,-0.6065811288789987,0.20989350642558338,0,0.5561959067659645,1,0,4.0,7.0,-0.1522942350755664,1,-0.8696433964133626,7,0,0.0980906166790581,1,0,0,-0.3198604734417601,0.3034805759568903,0,1,False,False,True,False,False
732763986,0,2057-01-25,-0.3298809047258012,2,0.8684762460037694,0.16632657575988344,0,0.35653105155345255,1,0,2.0,4.0,1.9271497001727655,1,-1.1816703112861657,4,0,0.0832046420948259,3,0,1,-0.3198604734417601,0.12495953178384155,0,1,False,False,False,True,False
444988989,0,2056-04-02,-0.21364682914582928,0,0.13094755856238535,2.7543805893365985,0,2.940996923821777,1,1,3.0,5.0,0.7929075536736754,0,0.5860867349513874,3,0,-0.46196555017847774,0,0,2,-0.3198604734417601,1.7316489293412805,0,1,False,False,False,False,True
647127299,0,2053-01-14,0.13505539759408652,0,0.8684762460037694,0.13764829631644554,0,0.5793400111194517,1,1,2.0,4.0,-0.4673614979919803,1,-0.365417393291913,6,0,-0.46196555017847774,0,0,2,-0.3198604734417601,0.4820016201299391,0,1,False,False,False,False,False
779798830,1,2063-10-28,-1.027285358205633,2,0.8684762460037694,-0.7721353857525306,0,-0.18278254277176206,1,1,1.0,3.0,-0.6564018557418286,0,-0.8625249116634127,6,0,-0.2983343372487254,3,0,0,0.9681201317490873,-1.3032088216005486,1,1,False,True,False,False,False
878534648,0,2065-08-25,-1.2597535093655767,1,1.1143191418175642,1.0583392632641262,0,1.2329865542117773,1,1,3.0,6.0,-0.4673614979919803,1,0.25863643645369305,1,1,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,1,False,False,False,False,True
339412793,0,2066-08-04,-1.3759875849455487,2,0.6226333501899747,-0.805935527106691,0,-1.1184053847478124,1,0,1.0,3.0,-0.7824287609083942,1,-0.3927049181667208,10,0,0.10267091655112955,2,0,4,-0.3198604734417601,-1.3032088216005486,0,1,False,False,True,False,False
923786982,0,2060-02-18,-0.678583131465717,0,-0.36073823306520403,-0.47270345866414076,0,0.15786279573343925,1,0,1.0,3.0,-0.21530768765884917,1,-1.6799642437826572,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,0.12495953178384155,0,0,False,False,False,True,False
360311881,0,2051-09-23,0.36752354875403037,0,-0.6065811288789987,0.9453472569826418,0,1.5490772169156473,1,0,4.0,4.0,-0.5933884031585459,1,1.4581011168202476,6,0,-0.46196555017847774,0,0,3,-0.3198604734417601,0.8390437084760367,0,1,False,False,False,False,False
209514173,0,2058-06-05,-0.4461149803057732,0,0.13094755856238535,0.8459997249410576,0,1.0552928825292733,0,1,2.0,4.0,-0.08928078249228359,0,-0.5054142600409273,7,1,-0.46196555017847774,0,0,0,-0.3198604734417601,0.8390437084760367,0,1,False,True,False,False,False
50132557,0,2048-01-30,0.7162257754939462,0,0.37679045437618003,0.9303756606282223,0,-1.1184053847478124,0,1,3.0,6.0,0.22578648042413033,1,0.14711350870447829,5,0,3.851188331854399,2,1,1,-0.3198604734417601,0.8390437084760367,0,1,False,False,False,False,True
272221383,0,2061-06-08,-0.7948172070456889,0,-0.8524240246927934,0.85112158685178,0,1.2102564219136356,1,1,2.0,4.0,-0.4043480454086975,1,0.18745158895419425,3,1,-0.46196555017847774,0,1,0,-0.3198604734417601,1.374606840995183,0,1,False,False,False,False,False
648810994,0,2047-12-25,0.7162257754939462,0,0.6226333501899747,-0.08221851274991163,0,0.5892983388952648,1,1,2.0,5.0,-0.4673614979919803,1,-0.46744900804119455,4,1,-0.46196555017847774,0,1,3,-0.3198604734417601,0.8390437084760367,0,1,False,True,False,False,False
38462148,0,2057-10-26,-0.3298809047258012,0,0.6226333501899747,-0.0031925380869023603,0,0.5212842634318205,1,1,1.0,2.0,1.2970151743399376,0,0.3499903240780498,1,0,-0.46196555017847774,0,1,0,0.5683509297764434,-1.3032088216005486,1,1,False,False,False,False,False
210661527,0,2051-12-03,0.2512894731740585,0,-1.098266920506588,0.8930918237234491,0,-1.1184053847478124,0,0,4.0,7.0,0.28879993300741313,1,0.07830148945496279,8,0,1.0859467915880667,1,0,4,-0.3198604734417601,0.4820016201299391,0,1,False,False,True,False,False
595633641,0,2056-11-25,-0.3298809047258012,2,-2.573324295389356,-1.2060628446342236,0,-1.1184053847478124,1,0,0.0,0.0,-0.08928078249228359,1,-1.1816703112861657,6,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,0,False,False,True,False,False
35012164,0,2038-07-24,1.8785665312936655,0,0.8684762460037694,0.15786617227982366,0,0.40902884109061066,1,1,3.0,6.0,1.4860555320897861,1,1.4842022275700637,4,1,-0.46196555017847774,0,1,4,0.8170162618663622,1.7316489293412805,1,1,False,False,False,True,False
284029427,0,2051-02-21,0.36752354875403037,0,-0.11489533725140934,-0.0025497133126821327,0,0.9771211594115162,1,1,3.0,2.0,-0.9084556660749598,0,-1.0701473835369508,4,1,-0.46196555017847774,0,0,2,-0.3198604734417601,1.1960857968221341,0,1,False,True,False,False,False
23140583,0,2061-12-17,-0.9110512826256609,0,-0.8524240246927934,-0.6336170150495913,0,-0.39069617449449334,0,1,1.0,5.0,-0.34133459282541473,1,-0.8755754670383209,13,1,0.37142001154492155,1,0,0,-0.3198604734417601,-1.3032088216005486,0,1,False,True,False,False,False
221504901,0,2051-02-14,0.36752354875403037,0,0.13094755856238535,-0.08883338703946815,0,0.5735520684937866,1,0,1.0,3.0,-0.27832114024213195,1,-0.47100825041616945,1,0,2.5282832213033646,3,1,7,0.7662250450990596,-1.3032088216005486,1,1,False,False,False,True,False
86145863,0,2055-03-29,-0.09741275356585735,2,0.8684762460037694,0.49572243184015163,0,0.5324538427769782,1,0,2.0,2.0,-0.4673614979919803,0,-0.7925264782889057,1,0,0.04450110817582221,2,0,0,-0.179338107052223,0.6605226643029879,1,1,False,False,True,False,False
357448350,0,2061-10-06,-0.7948172070456889,0,0.37679045437618003,0.09526333378398925,0,0.22382234321850175,0,0,3.0,6.0,1.3600286269232205,1,-0.22186128416792375,10,0,0.8933451819674626,3,0,5,-0.3198604734417601,1.7316489293412805,0,1,False,False,True,False,False
243879440,0,2065-03-13,-1.2597535093655767,3,0.6226333501899747,-1.0075544070984095,0,-0.23718920345301364,1,1,2.0,0.0,-0.21530768765884917,0,-1.4699689436591357,4,1,-0.46196555017847774,0,1,1,-0.3198604734417601,0.8390437084760367,0,1,False,False,False,False,False
26770864,0,2050-06-12,0.4837576243340023,0,-2.573324295389356,-1.2060628446342236,0,-1.1184053847478124,0,0,2.0,0.0,-1.790644002240919,0,-0.5754126934154343,4,0,-0.06565510374749603,2,0,5,-0.3198604734417601,0.3034805759568903,0,1,False,False,True,False,False
963866220,0,2045-12-08,0.9486939266538901,0,-0.36073823306520403,-0.2977721749440815,0,0.3738335502370632,0,1,2.0,2.0,0.16277302784084755,0,-0.3310113836671552,13,1,-0.46196555017847774,0,0,1,-0.3198604734417601,1.5531278851682317,0,1,False,False,False,False,False
105167366,0,2055-07-14,-0.09741275356585735,3,1.1143191418175642,-1.2060628446342236,0,0.0712123116302708,1,0,3.0,6.0,0.8559210062569582,1,-1.6799642437826572,10,0,-0.46196555017847774,0,0,0,-0.3198604734417601,1.374606840995183,0,1,False,False,False,True,False
131064947,0,1971-07-20,-1.9571579628454083,1,-0.36073823306520403,-1.2060628446342236,1,-1.1184053847478124,0,0,1.0,2.0,-0.08928078249228359,0,1.0559067284480794,7,0,1.9172712183690337,3,1,6,0.5446483619517022,-1.3032088216005486,1,1,False,False,True,False,False
819334428,0,2055-12-23,-0.21364682914582928,0,-0.11489533725140934,-0.554362941273149,0,-1.1184053847478124,0,1,1.0,3.0,-1.790644002240919,1,-1.1698061700362492,6,1,-0.46196555017847774,0,0,4,-0.3198604734417601,-1.3032088216005486,0,0,False,True,False,False,False
215701512,0,2064-01-17,-1.1435194337856047,0,-0.11489533725140934,0.2511587096739141,0,-1.1184053847478124,0,1,3.0,2.0,-0.08928078249228359,0,-0.4306701701664535,10,0,2.8822258939176852,3,1,0,1.0950981736673437,0.8390437084760367,1,1,False,True,False,False,False
190619309,0,2061-03-04,-0.7948172070456889,0,0.37679045437618003,-0.7681332831259338,0,-0.07505781459183433,0,1,0.0,2.0,-0.5933884031585459,0,-0.4128739582915788,10,0,-0.08958717057906933,3,0,4,0.512057331192683,-0.7676456890814024,1,1,False,True,False,False,False
675501455,0,2066-01-07,-1.3759875849455487,1,0.13094755856238535,-0.25882943539615927,1,-1.1184053847478124,0,0,1.0,2.0,0.16277302784084755,1,0.4010061314526906,4,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-0.053561512389207235,0,1,False,False,True,False,False
374132307,1,2061-09-22,-0.7948172070456889,3,0.13094755856238535,0.3217242808568636,1,-1.1184053847478124,0,0,2.0,2.0,1.7381093424229173,0,0.5872731490763791,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,0.3034805759568903,0,0,False,False,False,False,False
743930810,0,2038-12-17,1.7623324557136937,0,0.6226333501899747,0.9676594975329954,0,1.3687770545143008,0,1,4.0,7.0,-1.2235229289913738,1,0.3274484557032085,10,1,-0.46196555017847774,0,0,0,-0.3198604734417601,2.088691017687378,0,1,False,False,False,False,True
223639359,0,1971-11-10,-1.9571579628454083,1,-1.5899527121341774,1.029868346651082,1,-1.1184053847478124,0,0,3.0,2.0,-1.0344825712415253,1,-0.06881386204400136,4,0,-0.46196555017847774,0,0,0,-0.3198604734417601,1.374606840995183,0,1,False,False,True,False,False
374448919,0,2040-07-07,1.6460983801337217,0,0.13094755856238535,1.5294468776353958,0,1.4004689151957568,1,0,2.0,2.0,-0.4043480454086975,0,-1.6799642437826572,13,0,0.6078779924406098,2,0,0,-0.3198604734417601,-0.4106036007353048,0,1,False,False,False,True,False
542806942,0,2056-10-07,-0.21364682914582928,0,-2.573324295389356,-1.2060628446342236,0,-1.1184053847478124,0,1,0.0,0.0,1.8011227950061999,0,-0.4721946645411611,6,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,0,False,True,False,False,False
65858750,0,2059-01-01,-0.5623490558857451,0,0.37679045437618003,-1.1585974927571236,0,-1.1184053847478124,0,0,1.0,0.0,-0.7824287609083942,1,-1.1781110689111907,4,0,-0.46196555017847774,0,1,2,0.22889629771497133,-1.3032088216005486,1,1,False,False,True,False,False
314329596,0,2057-12-23,-0.4461149803057732,0,-0.6065811288789987,0.7673262670897174,0,1.2305563849239152,0,1,2.0,4.0,-0.1522942350755664,1,1.332341219571133,6,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-0.053561512389207235,0,1,False,False,False,False,False
389693575,0,2041-11-03,1.5298643045537497,0,0.13094755856238535,0.8315465356626222,0,1.156056747260057,1,0,3.0,6.0,-0.4043480454086975,1,1.903006413692115,11,0,3.9675279486050137,1,1,7,-0.3198604734417601,2.267212061860427,0,1,False,False,False,False,True
917995747,0,2049-05-27,0.5999916999139743,0,0.37679045437618003,-1.2060628446342236,0,0.8649117339653447,1,0,2.0,4.0,-1.0344825712415253,1,1.4972527829449718,4,0,-0.46196555017847774,0,0,1,-0.3198604734417601,-0.23208255656225601,0,1,False,True,False,False,False
805262362,0,1971-08-10,-1.9571579628454083,4,0.6226333501899747,-1.1696914041831823,1,-1.1184053847478124,0,1,1.0,0.0,-0.6564018557418286,0,-1.1686197559112574,14,1,0.696621302461994,2,0,0,-0.3198604734417601,-1.3032088216005486,0,1,False,True,False,False,False
611621243,1,2060-08-07,-0.678583131465717,2,0.8684762460037694,-0.5027918053542553,0,0.12147925175806656,1,0,1.0,2.0,-0.08928078249228359,0,-0.07711876091894287,3,0,-0.46196555017847774,0,0,1,-0.3198604734417601,-1.3032088216005486,0,1,False,False,True,False,False
909479253,0,2041-03-24,1.5298643045537497,0,-1.098266920506588,1.3504720187226606,0,1.6906556598438356,0,0,4.0,7.0,-0.5303749505752631,1,-1.0274364750372516,1,0,5.276119622055825,4,1,1,-0.014689912698217207,1.5531278851682317,1,1,False,False,True,False,False
275030753,1,2054-11-28,-0.09741275356585735,2,0.13094755856238535,-1.2060628446342236,1,-1.1184053847478124,0,0,2.0,2.0,1.3600286269232205,0,-0.6916812776646157,6,0,-0.46196555017847774,0,0,0,-0.3198604734417601,0.12495953178384155,0,0,False,False,True,False,False
65561092,0,2065-09-01,-1.2597535093655767,0,0.13094755856238535,0.38745829809164173,0,-1.1184053847478124,0,1,2.0,3.0,0.03674612267428198,1,0.024912853830338706,4,0,-0.46196555017847774,0,0,2,0.29555976972205594,-0.053561512389207235,1,0,False,False,False,False,False
174361626,0,2052-11-01,0.2512894731740585,0,-0.11489533725140934,-0.5537823253480469,0,0.018783517435670326,0,0,1.0,3.0,1.4230420795065033,1,-1.6799642437826572,1,0,-0.08660997566222288,1,0,3,0.3080459438440178,-1.3032088216005486,1,0,False,False,True,False,False
703085493,0,2055-03-12,-0.09741275356585735,0,-0.11489533725140934,0.522078247583181,0,0.9442180471607156,1,0,3.0,6.0,0.22578648042413033,1,-0.023730125294318796,3,0,-0.46196555017847774,0,0,1,-0.3198604734417601,0.6605226643029879,0,1,False,False,True,False,False
410548344,0,2040-01-06,1.6460983801337217,0,0.6226333501899747,1.1072561549539817,0,1.415992867271216,1,0,3.0,2.0,-0.21530768765884917,0,1.5850474281943536,15,0,-0.30760944448967004,3,0,6,7.988736069409484,0.8747479173106463,1,1,False,True,False,False,False
897890049,0,2042-07-31,1.4136302289737779,0,0.8684762460037694,0.8965755192740619,0,-1.1184053847478124,0,1,3.0,6.0,-1.790644002240919,1,-0.15542209316839153,1,1,0.30970047076875884,3,0,0,-0.3198604734417601,1.0175647526490854,0,1,False,False,False,False,False
126873088,0,2050-12-31,0.36752354875403037,0,0.37679045437618003,0.0937081125560371,0,0.6468174561407813,1,0,1.0,3.0,-1.790644002240919,1,-0.4437207255413616,6,0,-0.46196555017847774,0,0,1,-0.3198604734417601,-1.3032088216005486,0,1,False,False,True,False,False
831542230,0,2060-02-06,-0.678583131465717,2,0.42595903353893877,-0.8566357391379316,0,0.03547272418543567,1,1,1.0,4.0,0.6038671959238271,0,-1.217262735035915,11,1,-0.46196555017847774,0,0,1,-0.3198604734417601,-1.3032088216005486,0,1,False,True,False,False,False
921144346,0,2040-10-14,1.6460983801337217,3,1.6060049334451534,-0.2736351414862639,0,-1.1184053847478124,1,0,2.0,0.0,0.4148268381739787,1,-0.4460935537913449,1,0,0.2944709736941213,1,0,2,-0.3198604734417601,0.6605226643029879,0,1,False,False,False,False,False
836479329,0,2056-04-12,-0.21364682914582928,1,0.37679045437618003,0.5667649375330065,1,-1.1184053847478124,0,1,2.0,2.0,-0.27832114024213195,0,-0.05694972079408489,16,0,-0.46196555017847774,0,0,0,-0.3198604734417601,0.4820016201299391,0,0,False,False,False,False,False
336019495,0,2048-03-02,0.7162257754939462,0,0.8684762460037694,-0.008024092035073748,0,0.5434624329895014,1,1,2.0,2.0,0.7929075536736754,0,-0.9348961732879032,10,0,-0.46196555017847774,0,0,1,-0.3198604734417601,0.4820016201299391,0,1,False,True,False,False,False
202891141,0,2049-11-21,0.4837576243340023,0,-2.130807082924526,-1.2060628446342236,0,-1.1184053847478124,1,1,0.0,2.0,-0.02626732990900081,0,-0.7498155697892064,10,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-0.5891246449083536,0,0,False,True,False,False,False
825815417,0,2046-02-27,0.9486939266538901,0,-0.11489533725140934,3.405105887394823,0,-1.1184053847478124,0,0,3.0,6.0,1.6750958898396344,1,2.5484156976875707,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-0.23208255656225601,0,1,False,False,False,True,False
855355945,0,2052-08-15,0.2512894731740585,0,-1.098266920506588,-0.6695944661228846,0,0.36639738553918894,1,0,1.0,2.0,0.28879993300741313,0,-0.0391535089192102,1,0,-0.46196555017847774,0,1,6,-0.10272802176154164,0.12495953178384155,1,1,False,False,True,False,False
10185862,0,2049-11-12,0.5999916999139743,0,0.8684762460037694,-0.8745104151178618,0,-0.22117461783047812,1,1,0.0,3.0,-0.7194153083251115,1,-0.5066006741659189,11,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-0.5891246449083536,0,1,False,True,False,False,False
942990996,0,2051-02-17,0.36752354875403037,0,0.6226333501899747,0.703976922404466,0,0.9770368317706124,1,1,3.0,6.0,-0.4673614979919803,1,-0.2930461316674225,1,1,-0.46196555017847774,0,0,0,-0.3198604734417601,1.0175647526490854,0,1,False,False,False,False,False
825563209,0,2060-01-19,-0.678583131465717,3,0.8684762460037694,-0.52247053795861,1,-1.1184053847478124,0,1,1.0,2.0,1.6120824372563516,0,-0.9384554156628782,25,0,-0.46196555017847774,0,0,0,-0.3198604734417601,-1.3032088216005486,0,0,False,False,False,False,False
63012891,0,2052-01-24,0.2512894731740585,0,-1.3441098163203828,-0.5433934475453265,0,0.08084866114081514,1,1,1.0,3.0,-0.5933884031585459,1,-0.7426970850392565,6,1,-0.46196555017847774,0,1,0,-0.3198604734417601,-0.4106036007353048,0,1,False,False,False,False,False
857225282,0,2063-07-13,-1.027285358205633,0,-0.11489533725140934,0.09686002757802015,0,-1.1184053847478124,1,0,2.0,2.0,0.9819479114235238,0,0.49117360495205575,4,0,-0.46196555017847774,0,0,2,-0.3198604734417601,0.7319310819722075,0,1,False,False,True,False,False
624042477,0,2055-09-24,-0.09741275356585735,2,0.08177897939962658,-0.6453744875329096,1,-1.1184053847478124,0,0,1.0,0.0,0.9819479114235238,1,-0.5208376436658186,6,0,-0.21130863967936794,2,0,5,-0.035852919684593275,-0.23208255656225601,1,1,False,False,True,False,False
228614998,0,2067-12-12,-1.6084557361054925,4,-0.11489533725140934,0.9592405666190144,1,-1.1184053847478124,0,1,2.0,2.0,-0.02626732990900081,0,0.6418481988259949,1,0,-0.46196555017847774,0,0,0,-0.3198604734417601,0.4820016201299391,0,1,False,False,False,False,False
566226397,0,2063-10-30,-1.027285358205633,0,-0.36073823306520403,1.0930310647889792,0,-1.1184053847478124,0,1,2.0,2.0,1.0449613640068065,0,1.0760757685729374,6,1,-0.46196555017847774,0,0,0,0.9429361534352998,-0.23208255656225601,1,1,True,False,False,False,False
